sample_ts,RadiusOfTurn,Lat_accel,IMUYawRate,Speed
1584855924527802.0,3.395785915535546,2.618,0.39868164062,4.8875
1584855924738198.0,3.271803409798358,2.4055,0.41528320312,4.89532
1584855924938002.0,3.302231290365097,2.346,0.41162109375,4.89141
1584855925138216.0,3.396211165311653,2.244,0.400390625,4.89923
1584855925338164.0,3.4607219189412737,2.057,0.3935546875,4.90705
1584855925538032.0,3.830580819887904,1.921,0.35668945312,4.93051
1584855925738202.0,3.894166913580246,1.6405,0.3515625,4.9266
1584855925938191.0,4.27904249505986,1.615,0.32006835938,4.93442
1584855926137997.0,4.37936253565366,1.7765,0.31323242188,4.94224
1584855926338258.0,4.330649162393161,2.006,0.3173828125,4.95397
1584855926538197.0,4.309263744478423,1.819,0.3193359375,4.95397
1584855926738049.0,4.259691519136739,1.5725,0.32177734375,4.91487
1584855926938215.0,4.275252191641182,1.853,0.3193359375,4.91487
1584855927138216.0,4.232688720283257,1.8615,0.32177734375,4.89141
1584855927338026.0,4.173378277966928,1.853,0.32543945312,4.8875
1584855927538260.0,4.116127970987853,1.887,0.32983398438,4.8875
1584855927738204.0,3.8616423398328696,2.091,0.3505859375,4.86013
1584855927938066.0,3.7313226053123167,2.38,0.36108398438,4.84058
1584855928138253.0,3.6462910698496906,1.7935,0.3681640625,4.82494
1584855928338209.0,3.7238364348087925,1.615,0.3603515625,4.83667
1584855928538053.0,3.8089765397709683,2.227,0.3505859375,4.77802
1584855928738287.0,3.754761745589601,1.819,0.3505859375,4.69982
1584855928938230.0,3.767279088213878,1.751,0.34985351562,4.78975
1584855929138077.0,3.751114045544857,2.244,0.35498046875,4.79757
1584855929338262.0,3.8480412564463196,2.057,0.34716796875,4.82103
1584855929538261.0,3.7521804402610703,1.7765,0.35864257812,4.86795
1584855929738097.0,3.729154481730052,2.0995,0.36376953125,4.89923
1584855929938311.0,3.8277135533337527,2.312,0.35766601562,4.95788
1584855930138258.0,3.81425231132816,1.972,0.36206054688,4.98525
1584855930338121.0,3.7981500925827274,2.091,0.36645507812,5.03608
1584855930538307.0,3.848700877584412,2.363,0.36474609375,5.07127
1584855930738316.0,3.8247169783127997,2.2525,0.36987304688,5.11428
1584855930938108.0,3.818792238987274,2.159,0.37329101562,5.14947
1584855931138431.0,3.80288396336855,2.125,0.37670898438,5.16511
1584855931338274.0,3.8816612060154765,2.04,0.37158203125,5.21985
1584855931538118.0,4.028253658536586,1.989,0.3603515625,5.23158
1584855931757796.0,3.980425731048462,2.125,0.36645507812,5.27068
1584855931958203.0,4.065201532510757,2.125,0.36108398438,5.29805
1584855932157822.0,4.126824846474073,2.057,0.35766601562,5.32933
1584855932357810.0,4.442211898451326,1.938,0.33422851562,5.36061
1584855932558220.0,4.6607968810188085,1.938,0.32006835938,5.38016
1584855932757840.0,4.607236075756373,2.38,0.32543945312,5.41535
1584855933038081.0,4.210714220393233,2.686,0.35595703125,5.37625
1584855933238482.0,3.7077083517946425,2.7965,0.40307617188,5.38407
1584855933438230.0,3.4082867383512543,3.1875,0.43896484375,5.38798
1584855933638068.0,3.344403943665181,3.009,0.44848632812,5.41144
1584855933838240.0,3.314397465745568,2.89,0.45385742188,5.41926
1584855934038242.0,3.360196690344872,3.026,0.44750976562,5.40753
1584855934238105.0,3.3239154330624494,2.822,0.45190429688,5.40753
1584855934438502.0,3.531674617737003,2.567,0.42578125,5.41926
1584855934638244.0,3.764922691753007,2.601,0.39868164062,5.38798
1584855934838127.0,3.87818292866689,2.754,0.38549804688,5.37625
1584855935038511.0,3.784847719250249,2.89,0.39428710938,5.36843
1584855935238288.0,3.629071406741822,2.958,0.40747070312,5.2785
1584855935438101.0,3.425023723167888,3.111,0.42651367188,5.2394
1584855935638512.0,3.409233027522936,2.822,0.42578125,5.21203
1584855935838240.0,3.4152885818863625,2.856,0.42407226562,5.21594
1584855936038112.0,3.5247480341880344,2.533,0.41259765625,5.25504
1584855936238534.0,3.567163187386446,2.754,0.41088867188,5.29805
1584855936438325.0,3.719548516519035,2.686,0.39770507812,5.35279
1584855936638137.0,3.9496294003346946,2.006,0.37866210938,5.41535
1584855936838535.0,4.743813496932515,1.7765,0.318359375,5.45836
1584855937038308.0,5.023083596103906,1.938,0.30444335938,5.5522
1584855937238136.0,5.014878837310598,2.193,0.30981445312,5.63431
1584855937438546.0,5.064552296214945,2.1675,0.31127929688,5.71642
1584855937638317.0,5.109256291595935,1.921,0.31323242188,5.80635
1584855937838172.0,5.42844357440638,2.0995,0.29931640625,5.89237
1584855938038545.0,5.515530904477071,2.091,0.29931640625,5.99403
1584855938238314.0,6.350606996904633,1.513,0.26440429688,6.09569
1584855938438153.0,8.292691988442343,1.0455,0.20654296875,6.23645
1584855938638576.0,11.557290758719885,0.765,0.15087890625,6.31856
1584855938838324.0,17.83856642096642,0.459,0.099365234375,6.44368
1584855939057979.0,37.6551619047619,0.0085,0.0478515625,6.5297
1584855939257964.0,70.14278489751888,0.3315,0.025146484375,6.16998
1584855939458317.0,316.59994074074075,0.5015,0.005126953125,5.51701
1584855939657987.0,105.6568888888889,0.3655,0.013671875,4.88359
1584855940858016.0,459.7001481481481,0.5695,0.000732421875,0.97359
1584855941058044.0,22.084673015873015,0.5185,0.01025390625,0.65688
1584855941258372.0,8.764624875621891,0.5525,0.016357421875,0.37536
1584855941458043.0,4.98977057057057,0.5015,0.01806640625,0.2737
1584855941658032.0,2.1930266040688577,0.5015,0.017333984375,0.0
1584855941858385.0,0.0,0.4675,0.01806640625,0.0
1584855942058061.0,0.0,0.5015,0.016357421875,0.0
1584855942258099.0,0.0,0.4845,0.0146484375,0.0
1584855942458402.0,0.0,0.5185,0.01904296875,0.0
1584855942658127.0,0.0,0.5015,0.017333984375,0.0
1584855942858077.0,0.0,0.5355,0.017333984375,0.0
1584855943058418.0,0.0,0.5355,0.016357421875,0.0
1584855943258078.0,0.0,0.5185,0.017333984375,0.0
1584855943458115.0,0.0,0.5355,0.01806640625,0.0
1584855943658437.0,0.0,0.5185,0.017333984375,0.0
1584855943858130.0,0.0,0.5185,0.016357421875,0.0
1584855944058111.0,0.0,0.4675,0.0146484375,0.0
1584855944258444.0,0.0,0.4845,0.013671875,0.0
1584855944458100.0,0.0,0.5355,0.016357421875,0.0
1584855944658123.0,0.0,0.5185,0.016357421875,0.0
1584855944858447.0,0.0,0.5015,0.017333984375,0.0
1584855945058136.0,0.0,0.5015,0.017333984375,0.0
1584855945258126.0,0.0,0.459,0.017333984375,0.0
1584855945458477.0,0.0,0.5185,0.01904296875,0.0
1584855945658111.0,0.0,0.5185,0.01904296875,0.0
1584855945858176.0,0.0,0.5355,0.01904296875,0.0
1584855946058478.0,0.0,0.5695,0.01904296875,0.0
1584855946258126.0,0.0,0.5185,0.016357421875,0.0
1584855946458130.0,0.0,0.5185,0.020751953125,0.0
1584855946658484.0,0.8897422222222223,0.5525,0.0146484375,0.09384
1584855946858154.0,4.485783703703704,0.4675,0.0146484375,0.37927
1584855947058149.0,8.53222951907131,0.5015,0.016357421875,0.6256
1584855947258489.0,11.422366366366367,0.4675,0.01806640625,0.8602
1584855947458164.0,19.78087619047619,0.5355,0.013671875,1.08698
1584855947658127.0,21.548444444444442,0.5015,0.015625,1.33722
1584855947858502.0,39.56175238095238,0.5015,0.01025390625,1.58355
1584855948117872.0,56.8799492063492,0.4165,0.008544921875,1.9159
1584855948328062.0,774.0757333333332,0.4165,0.000732421875,2.16614
